"Model","Task Type","Status","Last Updated Timestamp","Callback URL"
"Vakyansh TTS - Bengali","tts","available","15/08/2023","https://meity-dev-tts.ulcacontrib.org/tts/v1/bn"
"AI4Bharat IndicTrans Translation Bengali-Telugu","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Bengali-Assamese","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Bengali-Gujarati","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Bengali-Hindi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Bengali-Kannada","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Bengali-Malayalam","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Bengali-Marathi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Bengali-Odia","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Bengali-Punjabi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Bengali-Tamil","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"IITM Indic TTS - Punjabi","tts","available","27/02/2023","https://asr.iitm.ac.in/IITM_TTS/API/tts_ulca.php"
"AI4Bharat IndicWav2Vec ASR Batch - Telugu","asr","available","28/04/2023","https://asr-api.ai4bharat.org/asr/v1/recognize/te"
"AI4Bharat IndicWav2Vec ASR Batch - Tamil","asr","available","28/04/2023","https://asr-api.ai4bharat.org/asr/v1/recognize/ta"
"AI4Bharat IndicWav2Vec ASR Batch - Sinhala","asr","available","11/07/2023","https://asr-api.ai4bharat.org/asr/v1/recognize/si"
"AI4Bharat IndicWav2Vec ASR Batch - Odia","asr","available","28/04/2023","https://asr-api.ai4bharat.org/asr/v1/recognize/or"
"AI4Bharat IndicWav2Vec ASR Batch - Nepali","asr","unavailable","02/08/2024","https://asr-api.ai4bharat.org/asr/v1/recognize/ne"
"IITM Indic TTS - Telugu","tts","available","27/02/2023","https://asr.iitm.ac.in/IITM_TTS/API/tts_ulca.php"
"IITM Indic TTS - Tamil","tts","available","27/02/2023","https://asr.iitm.ac.in/IITM_TTS/API/tts_ulca.php"
"IITM Indic TTS - Rajasthani","tts","available","27/02/2023","https://asr.iitm.ac.in/IITM_TTS/API/tts_ulca.php"
"IITM Indic TTS - Odia","tts","available","27/02/2023","https://asr.iitm.ac.in/IITM_TTS/API/tts_ulca.php"
"IITM Indic TTS - Marathi","tts","available","27/02/2023","https://asr.iitm.ac.in/IITM_TTS/API/tts_ulca.php"
"IITM Indic TTS - Malayalam","tts","available","27/02/2023","https://asr.iitm.ac.in/IITM_TTS/API/tts_ulca.php"
"IITM Indic TTS - Kannada","tts","available","27/02/2023","https://asr.iitm.ac.in/IITM_TTS/API/tts_ulca.php"
"IITM Indic TTS - Bengali","tts","available","27/02/2023","https://asr.iitm.ac.in/IITM_TTS/API/tts_ulca.php"
"IITM Indic TTS - Hindi","tts","available","27/02/2023","https://asr.iitm.ac.in/IITM_TTS/API/tts_ulca.php"
"AI4Bharat IndicWav2Vec ASR Batch - Marathi","asr","available","28/04/2023","https://asr-api.ai4bharat.org/asr/v1/recognize/mr"
"AI4Bharat IndicWav2Vec ASR Batch - Hindi","asr","available","11/07/2023","https://asr-api.ai4bharat.org/asr/v1/recognize/hi"
"AI4Bharat IndicWav2Vec ASR Batch - Gujarati","asr","available","11/07/2023","https://asr-api.ai4bharat.org/asr/v1/recognize/gu"
"AI4Bharat IndicWav2Vec ASR Batch - English","asr","available","11/07/2023","https://asr-api.ai4bharat.org/asr/v1/recognize/en"
"AI4Bharat IndicWav2Vec ASR Batch - Bengali","asr","available","11/07/2023","https://asr-api.ai4bharat.org/asr/v1/recognize/bn"
"IITB Translation  Marathi-English","translation","unavailable","27/02/2023","https://www.cfilt.iitb.ac.in/en-mr-v1/"
"IITB Translation  Hindi-English","translation","available","27/02/2023","https://www.cfilt.iitb.ac.in/en-hi-v1/"
"Vakyansh TTS - Odia","tts","available","15/08/2023","https://meity-dev-tts.ulcacontrib.org/tts/v1/or"
"Vakyansh TTS - Telugu","tts","available","15/08/2023","https://meity-dev-tts.ulcacontrib.org/tts/v1/te"
"AI4Bharat IndicTrans Translation Gujarati-Telugu","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Gujarati-Bengali","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Gujarati-Hindi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Gujarati-Kannada","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Gujarati-Malayalam","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Gujarati-Marathi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Gujarati-Odia","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Gujarati-Punjabi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Gujarati-Tamil","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Hindi-Telugu","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Hindi-Assamese","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Hindi-Bengali","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Hindi-Gujarati","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Hindi-Kannada","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Hindi-Malayalam","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Hindi-Marathi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Hindi-Odia","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Hindi-Punjabi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Hindi-Tamil","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Kannada-Telugu","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Kannada-Assamese","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Kannada-Bengali","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Kannada-Gujarati","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Kannada-Hindi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Kannada-Malayalam","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Kannada-Marathi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Kannada-Odia","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Kannada-Punjabi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Kannada-Tamil","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Malayalam-Telugu","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Malayalam-Assamese","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Malayalam-Bengali","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Malayalam-Gujarati","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Malayalam-Hindi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Malayalam-Kannada","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Malayalam-Marathi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Malayalam-Odia","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Malayalam-Punjabi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Malayalam-Tamil","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Marathi-Telugu","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Marathi-Assamese","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Marathi-Bengali","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Marathi-Gujarati","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Marathi-Hindi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Marathi-Kannada","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Marathi-Malayalam","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Marathi-Odia","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Marathi-Punjabi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Marathi-Tamil","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Odia-Telugu","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Odia-Assamese","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Odia-Bengali","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Odia-Gujarati","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Odia-Hindi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Odia-Kannada","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Odia-Malayalam","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Odia-Marathi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Odia-Punjabi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Odia-Tamil","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Punjabi-Telugu","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Punjabi-Assamese","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Punjabi-Bengali","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Punjabi-Gujarati","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Punjabi-Hindi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Punjabi-Kannada","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Punjabi-Malayalam","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Punjabi-Marathi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Punjabi-Odia","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Punjabi-Tamil","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Telugu-Assamese","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Telugu-Tamil","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Telugu-Odia","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Telugu-Marathi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Telugu-Malayalam","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Telugu-Kannada","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Telugu-Hindi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Telugu-Gujarati","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Telugu-Bengali","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Telugu-Punjabi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Tamil-Assamese","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Tamil-Bengali","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Tamil-Gujarati","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Tamil-Hindi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Tamil-Kannada","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Tamil-Malayalam","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Tamil-Marathi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat IndicTrans Translation Tamil-Odia","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
